jugador;premio;anyo;liga
maddoga01;Roberto Clemente Award;1986;ML
righeda01;Rolaids Relief Man Award;1986;AL
worreto01;Rolaids Relief Man Award;1986;NL
cansejo01;Rookie of the Year;1986;AL
worreto01;Rookie of the Year;1986;NL
mattido01;Silver Slugger;1986;AL
whitefr01;Silver Slugger;1986;AL
boggswa01;Silver Slugger;1986;AL
parrila02;Silver Slugger;1986;AL
baylodo01;Silver Slugger;1986;AL
barfije01;Silver Slugger;1986;AL
bellge02;Silver Slugger;1986;AL
puckeki01;Silver Slugger;1986;AL
ripkeca01;Silver Slugger;1986;AL
davisgl01;Silver Slugger;1986;NL
saxst01;Silver Slugger;1986;NL
schmimi01;Silver Slugger;1986;NL
cartega01;Silver Slugger;1986;NL
gwynnto01;Silver Slugger;1986;NL
parkeda01;Silver Slugger;1986;NL
raineti01;Silver Slugger;1986;NL
rhoderi01;Silver Slugger;1986;NL
brookhu01;Silver Slugger;1986;NL
mattido01;TSN All-Star;1986;AL
bernato01;TSN All-Star;1986;AL
boggswa01;TSN All-Star;1986;AL
gedmari01;TSN All-Star;1986;AL
baylodo01;TSN All-Star;1986;AL
higuete01;TSN All-Star;1986;AL
bellge02;TSN All-Star;1986;AL
puckeki01;TSN All-Star;1986;AL
riceji01;TSN All-Star;1986;AL
clemero02;TSN All-Star;1986;AL
fernato01;TSN All-Star;1986;AL
hernake01;TSN All-Star;1986;NL
saxst01;TSN All-Star;1986;NL
schmimi01;TSN All-Star;1986;NL
cartega01;TSN All-Star;1986;NL
valenfe01;TSN All-Star;1986;NL
gwynnto01;TSN All-Star;1986;NL
parkeda01;TSN All-Star;1986;NL
raineti01;TSN All-Star;1986;NL
scottmi03;TSN All-Star;1986;NL
smithoz01;TSN All-Star;1986;NL
righeda01;TSN Fireman of the Year;1986;AL
worreto01;TSN Fireman of the Year;1986;NL
clemero02;TSN Major League Player of the Year;1986;ML
clemero02;TSN Pitcher of the Year;1986;AL
scottmi03;TSN Pitcher of the Year;1986;NL
mattido01;TSN Player of the Year;1986;AL
schmimi01;TSN Player of the Year;1986;NL
knighra01;World Series MVP;1986;ML
gaettga01;ALCS MVP;1987;AL
raineti01;All-Star Game MVP;1987;ML
violafr01;Babe Ruth Award;1987;AL
clemero02;Cy Young Award;1987;AL
bedrost01;Cy Young Award;1987;NL
mattido01;Gold Glove;1987;AL
whitefr01;Gold Glove;1987;AL
gaettga01;Gold Glove;1987;AL
boonebo01;Gold Glove;1987;AL
barfije01;Gold Glove;1987;AL
puckeki01;Gold Glove;1987;AL
winfida01;Gold Glove;1987;AL
langsma01;Gold Glove;1987;AL
fernato01;Gold Glove;1987;AL
hernake01;Gold Glove;1987;NL
sandbry01;Gold Glove;1987;NL
pendlte01;Gold Glove;1987;NL
lavalmi01;Gold Glove;1987;NL
daviser01;Gold Glove;1987;NL
dawsoan01;Gold Glove;1987;NL
gwynnto01;Gold Glove;1987;NL
reuscri01;Gold Glove;1987;NL
smithoz01;Gold Glove;1987;NL
molitpa01;Hutch Award;1987;ML
sutclri01;Lou Gehrig Memorial Award;1987;ML
bellge02;Most Valuable Player;1987;AL
dawsoan01;Most Valuable Player;1987;NL
leonaje01;NLCS MVP;1987;NL
sutclri01;Roberto Clemente Award;1987;ML
righeda01;Rolaids Relief Man Award;1987;AL
bedrost01;Rolaids Relief Man Award;1987;NL
mcgwima01;Rookie of the Year;1987;AL
santibe01;Rookie of the Year;1987;NL
mattido01;Silver Slugger;1987;AL
whitalo01;Silver Slugger;1987;AL
boggswa01;Silver Slugger;1987;AL
nokesma01;Silver Slugger;1987;AL
molitpa01;Silver Slugger;1987;AL
bellge02;Silver Slugger;1987;AL
evansdw01;Silver Slugger;1987;AL
puckeki01;Silver Slugger;1987;AL
trammal01;Silver Slugger;1987;AL
clarkja01;Silver Slugger;1987;NL
samueju01;Silver Slugger;1987;NL
wallati01;Silver Slugger;1987;NL
santibe01;Silver Slugger;1987;NL
daviser01;Silver Slugger;1987;NL
dawsoan01;Silver Slugger;1987;NL
gwynnto01;Silver Slugger;1987;NL
forscbo01;Silver Slugger;1987;NL
smithoz01;Silver Slugger;1987;NL
mattido01;TSN All-Star;1987;AL
randowi01;TSN All-Star;1987;AL
boggswa01;TSN All-Star;1987;AL
nokesma01;TSN All-Star;1987;AL
molitpa01;TSN All-Star;1987;AL
keyji01;TSN All-Star;1987;AL
bellge02;TSN All-Star;1987;AL
evansdw01;TSN All-Star;1987;AL
puckeki01;TSN All-Star;1987;AL
clemero02;TSN All-Star;1987;AL
trammal01;TSN All-Star;1987;AL
clarkja01;TSN All-Star;1987;NL
samueju01;TSN All-Star;1987;NL
wallati01;TSN All-Star;1987;NL
santibe01;TSN All-Star;1987;NL
smithza01;TSN All-Star;1987;NL
daviser01;TSN All-Star;1987;NL
dawsoan01;TSN All-Star;1987;NL
gwynnto01;TSN All-Star;1987;NL
sutclri01;TSN All-Star;1987;NL
smithoz01;TSN All-Star;1987;NL
reardje01;TSN Fireman of the Year;1987;AL
righeda01;TSN Fireman of the Year;1987;AL
bedrost01;TSN Fireman of the Year;1987;NL
bellge02;TSN Major League Player of the Year;1987;ML
keyji01;TSN Pitcher of the Year;1987;AL
sutclri01;TSN Pitcher of the Year;1987;NL
bellge02;TSN Player of the Year;1987;AL
dawsoan01;TSN Player of the Year;1987;NL
violafr01;World Series MVP;1987;ML
eckerde01;ALCS MVP;1988;AL
steinte01;All-Star Game MVP;1988;ML
hershor01;Babe Ruth Award;1988;NL
violafr01;Cy Young Award;1988;AL
hershor01;Cy Young Award;1988;NL
mattido01;Gold Glove;1988;AL
reynoha01;Gold Glove;1988;AL
gaettga01;Gold Glove;1988;AL
boonebo01;Gold Glove;1988;AL
pettiga01;Gold Glove;1988;AL
puckeki01;Gold Glove;1988;AL
whitede03;Gold Glove;1988;AL
langsma01;Gold Glove;1988;AL
fernato01;Gold Glove;1988;AL
hernake01;Gold Glove;1988;NL
sandbry01;Gold Glove;1988;NL
wallati01;Gold Glove;1988;NL
santibe01;Gold Glove;1988;NL
daviser01;Gold Glove;1988;NL
dawsoan01;Gold Glove;1988;NL
vanslan01;Gold Glove;1988;NL
hershor01;Gold Glove;1988;NL
smithoz01;Gold Glove;1988;NL
oestero01;Hutch Award;1988;ML
bellbu01;Lou Gehrig Memorial Award;1988;ML
cansejo01;Most Valuable Player;1988;AL
gibsoki01;Most Valuable Player;1988;NL
hershor01;NLCS MVP;1988;NL
murphda05;Roberto Clemente Award;1988;ML
eckerde01;Rolaids Relief Man Award;1988;AL
francjo01;Rolaids Relief Man Award;1988;NL
weisswa01;Rookie of the Year;1988;AL
saboch01;Rookie of the Year;1988;NL
brettge01;Silver Slugger;1988;AL
francju01;Silver Slugger;1988;AL
boggswa01;Silver Slugger;1988;AL
fiskca01;Silver Slugger;1988;AL
molitpa01;Silver Slugger;1988;AL
cansejo01;Silver Slugger;1988;AL
greenmi01;Silver Slugger;1988;AL
puckeki01;Silver Slugger;1988;AL
trammal01;Silver Slugger;1988;AL
galaran01;Silver Slugger;1988;NL
sandbry01;Silver Slugger;1988;NL
bonilbo01;Silver Slugger;1988;NL
santibe01;Silver Slugger;1988;NL
gibsoki01;Silver Slugger;1988;NL
strawda01;Silver Slugger;1988;NL
vanslan01;Silver Slugger;1988;NL
learyti01;Silver Slugger;1988;NL
larkiba01;Silver Slugger;1988;NL
brettge01;TSN All-Star;1988;AL
rayjo01;TSN All-Star;1988;AL
boggswa01;TSN All-Star;1988;AL
whitter01;TSN All-Star;1988;AL
baineha01;TSN All-Star;1988;AL
violafr01;TSN All-Star;1988;AL
cansejo01;TSN All-Star;1988;AL
greenmi01;TSN All-Star;1988;AL
puckeki01;TSN All-Star;1988;AL
stewada01;TSN All-Star;1988;AL
trammal01;TSN All-Star;1988;AL
clarkwi02;TSN All-Star;1988;NL
sandbry01;TSN All-Star;1988;NL
bonilbo01;TSN All-Star;1988;NL
lavalmi01;TSN All-Star;1988;NL
jacksda02;TSN All-Star;1988;NL
mcreyke01;TSN All-Star;1988;NL
strawda01;TSN All-Star;1988;NL
vanslan01;TSN All-Star;1988;NL
hershor01;TSN All-Star;1988;NL
larkiba01;TSN All-Star;1988;NL
eckerde01;TSN Fireman of the Year;1988;AL
francjo01;TSN Fireman of the Year;1988;NL
hershor01;TSN Major League Player of the Year;1988;ML
violafr01;TSN Pitcher of the Year;1988;AL
hershor01;TSN Pitcher of the Year;1988;NL
cansejo01;TSN Player of the Year;1988;AL
vanslan01;TSN Player of the Year;1988;NL
hershor01;World Series MVP;1988;ML
henderi01;ALCS MVP;1989;AL
jacksbo01;All-Star Game MVP;1989;ML
stewada01;Babe Ruth Award;1989;AL
saberbr01;Cy Young Award;1989;AL
davisma01;Cy Young Award;1989;NL
mattido01;Gold Glove;1989;AL
reynoha01;Gold Glove;1989;AL
gaettga01;Gold Glove;1989;AL
boonebo01;Gold Glove;1989;AL
pettiga01;Gold Glove;1989;AL
puckeki01;Gold Glove;1989;AL
whitede03;Gold Glove;1989;AL
saberbr01;Gold Glove;1989;AL
fernato01;Gold Glove;1989;AL
galaran01;Gold Glove;1989;NL
sandbry01;Gold Glove;1989;NL
pendlte01;Gold Glove;1989;NL
santibe01;Gold Glove;1989;NL
daviser01;Gold Glove;1989;NL
gwynnto01;Gold Glove;1989;NL
vanslan01;Gold Glove;1989;NL
darliro01;Gold Glove;1989;NL
smithoz01;Gold Glove;1989;NL
draveda01;Hutch Award;1989;ML
smithoz01;Lou Gehrig Memorial Award;1989;ML
yountro01;Most Valuable Player;1989;AL
mitchke01;Most Valuable Player;1989;NL
clarkwi02;NLCS MVP;1989;NL
cartega01;Roberto Clemente Award;1989;ML
russeje01;Rolaids Relief Man Award;1989;AL
davisma01;Rolaids Relief Man Award;1989;NL
olsongr01;Rookie of the Year;1989;AL
waltoje01;Rookie of the Year;1989;NL
mcgrifr01;Silver Slugger;1989;AL
francju01;Silver Slugger;1989;AL
boggswa01;Silver Slugger;1989;AL
tettlmi01;Silver Slugger;1989;AL
baineha01;Silver Slugger;1989;AL
puckeki01;Silver Slugger;1989;AL
sierrru01;Silver Slugger;1989;AL
yountro01;Silver Slugger;1989;AL
ripkeca01;Silver Slugger;1989;AL
clarkwi02;Silver Slugger;1989;NL
sandbry01;Silver Slugger;1989;NL
johnsho01;Silver Slugger;1989;NL
biggicr01;Silver Slugger;1989;NL
daviser01;Silver Slugger;1989;NL
gwynnto01;Silver Slugger;1989;NL
mitchke01;Silver Slugger;1989;NL
robindo01;Silver Slugger;1989;NL
larkiba01;Silver Slugger;1989;NL
mcgrifr01;TSN All-Star;1989;AL
francju01;TSN All-Star;1989;AL
lansfca01;TSN All-Star;1989;AL
tettlmi01;TSN All-Star;1989;AL
baineha01;TSN All-Star;1989;AL
finlech01;TSN All-Star;1989;AL
puckeki01;TSN All-Star;1989;AL
sierrru01;TSN All-Star;1989;AL
yountro01;TSN All-Star;1989;AL
saberbr01;TSN All-Star;1989;AL
ripkeca01;TSN All-Star;1989;AL
clarkwi02;TSN All-Star;1989;NL
sandbry01;TSN All-Star;1989;NL
johnsho01;TSN All-Star;1989;NL
santibe01;TSN All-Star;1989;NL
davisma01;TSN All-Star;1989;NL
daviser01;TSN All-Star;1989;NL
gwynnto01;TSN All-Star;1989;NL
mitchke01;TSN All-Star;1989;NL
scottmi03;TSN All-Star;1989;NL
dunstsh01;TSN All-Star;1989;NL
russeje01;TSN Fireman of the Year;1989;AL
davisma01;TSN Fireman of the Year;1989;NL
mitchke01;TSN Major League Player of the Year;1989;ML
saberbr01;TSN Pitcher of the Year;1989;AL
davisma01;TSN Pitcher of the Year;1989;NL
sierrru01;TSN Player of the Year;1989;AL
mitchke01;TSN Player of the Year;1989;NL
stewada01;World Series MVP;1989;ML
stewada01;ALCS MVP;1990;AL
francju01;All-Star Game MVP;1990;ML
hatchbi01;Babe Ruth Award;1990;NL
welchbo01;Cy Young Award;1990;AL
drabedo01;Cy Young Award;1990;NL
mcgwima01;Gold Glove;1990;AL
reynoha01;Gold Glove;1990;AL
grubeke01;Gold Glove;1990;AL
alomasa02;Gold Glove;1990;AL
burksel01;Gold Glove;1990;AL
griffke02;Gold Glove;1990;AL
pettiga01;Gold Glove;1990;AL
boddimi01;Gold Glove;1990;AL
guilloz01;Gold Glove;1990;AL
galaran01;Gold Glove;1990;NL
sandbry01;Gold Glove;1990;NL
wallati01;Gold Glove;1990;NL
santibe01;Gold Glove;1990;NL
bondsba01;Gold Glove;1990;NL
gwynnto01;Gold Glove;1990;NL
vanslan01;Gold Glove;1990;NL
maddugr01;Gold Glove;1990;NL
smithoz01;Gold Glove;1990;NL
breamsi01;Hutch Award;1990;ML
davisgl01;Lou Gehrig Memorial Award;1990;ML
henderi01;Most Valuable Player;1990;AL
bondsba01;Most Valuable Player;1990;NL
dibblro01;NLCS MVP;1990;NL
myersra01;NLCS MVP;1990;NL
stewada01;Roberto Clemente Award;1990;ML
thigpbo01;Rolaids Relief Man Award;1990;AL
francjo01;Rolaids Relief Man Award;1990;NL
alomasa02;Rookie of the Year;1990;AL
justida01;Rookie of the Year;1990;NL
fieldce01;Silver Slugger;1990;AL
francju01;Silver Slugger;1990;AL
grubeke01;Silver Slugger;1990;AL
parrila02;Silver Slugger;1990;AL
parkeda01;Silver Slugger;1990;AL
burksel01;Silver Slugger;1990;AL
cansejo01;Silver Slugger;1990;AL
henderi01;Silver Slugger;1990;AL
trammal01;Silver Slugger;1990;AL
murraed02;Silver Slugger;1990;NL
sandbry01;Silver Slugger;1990;NL
willima04;Silver Slugger;1990;NL
santibe01;Silver Slugger;1990;NL
bondsba01;Silver Slugger;1990;NL
bonilbo01;Silver Slugger;1990;NL
strawda01;Silver Slugger;1990;NL
robindo01;Silver Slugger;1990;NL
larkiba01;Silver Slugger;1990;NL
fieldce01;TSN All-Star;1990;AL
francju01;TSN All-Star;1990;AL
grubeke01;TSN All-Star;1990;AL
fiskca01;TSN All-Star;1990;AL
parkeda01;TSN All-Star;1990;AL
finlech01;TSN All-Star;1990;AL
burksel01;TSN All-Star;1990;AL
cansejo01;TSN All-Star;1990;AL
henderi01;TSN All-Star;1990;AL
welchbo01;TSN All-Star;1990;AL
trammal01;TSN All-Star;1990;AL
murraed02;TSN All-Star;1990;NL
sandbry01;TSN All-Star;1990;NL
willima04;TSN All-Star;1990;NL
sciosmi01;TSN All-Star;1990;NL
violafr01;TSN All-Star;1990;NL
bondsba01;TSN All-Star;1990;NL
bonilbo01;TSN All-Star;1990;NL
strawda01;TSN All-Star;1990;NL
drabedo01;TSN All-Star;1990;NL
larkiba01;TSN All-Star;1990;NL
thigpbo01;TSN Fireman of the Year;1990;AL
francjo01;TSN Fireman of the Year;1990;NL
bondsba01;TSN Major League Player of the Year;1990;ML
welchbo01;TSN Pitcher of the Year;1990;AL
drabedo01;TSN Pitcher of the Year;1990;NL
fieldce01;TSN Player of the Year;1990;AL
bondsba01;TSN Player of the Year;1990;NL
rijojo01;World Series MVP;1990;ML
puckeki01;ALCS MVP;1991;AL
ripkeca01;All-Star Game MVP;1991;ML
morrija02;Babe Ruth Award;1991;AL
clemero02;Cy Young Award;1991;AL
glavito02;Cy Young Award;1991;NL
mattido01;Gold Glove;1991;AL
alomaro01;Gold Glove;1991;AL
venturo01;Gold Glove;1991;AL
penato01;Gold Glove;1991;AL
griffke02;Gold Glove;1991;AL
puckeki01;Gold Glove;1991;AL
whitede03;Gold Glove;1991;AL
langsma01;Gold Glove;1991;AL
ripkeca01;Gold Glove;1991;AL
clarkwi02;Gold Glove;1991;NL
sandbry01;Gold Glove;1991;NL
willima04;Gold Glove;1991;NL
pagnoto01;Gold Glove;1991;NL
bondsba01;Gold Glove;1991;NL
gwynnto01;Gold Glove;1991;NL
vanslan01;Gold Glove;1991;NL
maddugr01;Gold Glove;1991;NL
smithoz01;Gold Glove;1991;NL
wegmabi01;Hutch Award;1991;ML
hrbekke01;Lou Gehrig Memorial Award;1991;ML
ripkeca01;Most Valuable Player;1991;AL
pendlte01;Most Valuable Player;1991;NL
averyst01;NLCS MVP;1991;NL
reynoha01;Roberto Clemente Award;1991;ML
harvebr01;Rolaids Relief Man Award;1991;AL
smithle02;Rolaids Relief Man Award;1991;NL
knoblch01;Rookie of the Year;1991;AL
bagweje01;Rookie of the Year;1991;NL
fieldce01;Silver Slugger;1991;AL
francju01;Silver Slugger;1991;AL
boggswa01;Silver Slugger;1991;AL
tettlmi01;Silver Slugger;1991;AL
thomafr04;Silver Slugger;1991;AL
cansejo01;Silver Slugger;1991;AL
cartejo01;Silver Slugger;1991;AL
griffke02;Silver Slugger;1991;AL
ripkeca01;Silver Slugger;1991;AL
clarkwi02;Silver Slugger;1991;NL
sandbry01;Silver Slugger;1991;NL
johnsho01;Silver Slugger;1991;NL
santibe01;Silver Slugger;1991;NL
bondsba01;Silver Slugger;1991;NL
bonilbo01;Silver Slugger;1991;NL
gantro01;Silver Slugger;1991;NL
glavito02;Silver Slugger;1991;NL
larkiba01;Silver Slugger;1991;NL
fieldce01;TSN All-Star;1991;AL
francju01;TSN All-Star;1991;AL
boggswa01;TSN All-Star;1991;AL
tettlmi01;TSN All-Star;1991;AL
abbotji01;TSN All-Star;1991;AL
cansejo01;TSN All-Star;1991;AL
cartejo01;TSN All-Star;1991;AL
griffke02;TSN All-Star;1991;AL
clemero02;TSN All-Star;1991;AL
ripkeca01;TSN All-Star;1991;AL
clarkwi02;TSN All-Star;1991;NL
sandbry01;TSN All-Star;1991;NL
pendlte01;TSN All-Star;1991;NL
santibe01;TSN All-Star;1991;NL
glavito02;TSN All-Star;1991;NL
bondsba01;TSN All-Star;1991;NL
bonilbo01;TSN All-Star;1991;NL
gantro01;TSN All-Star;1991;NL
rijojo01;TSN All-Star;1991;NL
larkiba01;TSN All-Star;1991;NL
eckerde01;TSN Fireman of the Year;1991;AL
harvebr01;TSN Fireman of the Year;1991;AL
smithle02;TSN Fireman of the Year;1991;NL
ripkeca01;TSN Major League Player of the Year;1991;ML
clemero02;TSN Pitcher of the Year;1991;AL
glavito02;TSN Pitcher of the Year;1991;NL
ripkeca01;TSN Player of the Year;1991;AL
bondsba01;TSN Player of the Year;1991;NL
morrija02;World Series MVP;1991;ML
alomaro01;ALCS MVP;1992;AL
griffke02;All-Star Game MVP;1992;ML
winfida01;Babe Ruth Award;1992;AL
winfida01;Branch Rickey Award;1992;ML
eckerde01;Cy Young Award;1992;AL
maddugr01;Cy Young Award;1992;NL
mattido01;Gold Glove;1992;AL
alomaro01;Gold Glove;1992;AL
venturo01;Gold Glove;1992;AL
rodriiv01;Gold Glove;1992;AL
griffke02;Gold Glove;1992;AL
puckeki01;Gold Glove;1992;AL
whitede03;Gold Glove;1992;AL
langsma01;Gold Glove;1992;AL
ripkeca01;Gold Glove;1992;AL
gracema01;Gold Glove;1992;NL
lindjo01;Gold Glove;1992;NL
pendlte01;Gold Glove;1992;NL
pagnoto01;Gold Glove;1992;NL
bondsba01;Gold Glove;1992;NL
vanslan01;Gold Glove;1992;NL
walkela01;Gold Glove;1992;NL
maddugr01;Gold Glove;1992;NL
smithoz01;Gold Glove;1992;NL
lansfca01;Hutch Award;1992;ML
ripkeca01;Lou Gehrig Memorial Award;1992;ML
eckerde01;Most Valuable Player;1992;AL
bondsba01;Most Valuable Player;1992;NL
smoltjo01;NLCS MVP;1992;NL
ripkeca01;Roberto Clemente Award;1992;ML
eckerde01;Rolaids Relief Man Award;1992;AL
smithle02;Rolaids Relief Man Award;1992;NL
listapa01;Rookie of the Year;1992;AL
karroer01;Rookie of the Year;1992;NL
mcgwima01;Silver Slugger;1992;AL
alomaro01;Silver Slugger;1992;AL
martied01;Silver Slugger;1992;AL
tettlmi01;Silver Slugger;1992;AL
winfida01;Silver Slugger;1992;AL
cartejo01;Silver Slugger;1992;AL
gonzaju03;Silver Slugger;1992;AL
puckeki01;Silver Slugger;1992;AL
frymatr01;Silver Slugger;1992;AL
mcgrifr01;Silver Slugger;1992;NL
sandbry01;Silver Slugger;1992;NL
sheffga01;Silver Slugger;1992;NL
daultda01;Silver Slugger;1992;NL
bondsba01;Silver Slugger;1992;NL
vanslan01;Silver Slugger;1992;NL
walkela01;Silver Slugger;1992;NL
goodedw01;Silver Slugger;1992;NL
larkiba01;Silver Slugger;1992;NL
mcgwima01;TSN All-Star;1992;AL
alomaro01;TSN All-Star;1992;AL
martied01;TSN All-Star;1992;AL
tettlmi01;TSN All-Star;1992;AL
flemida01;TSN All-Star;1992;AL
cartejo01;TSN All-Star;1992;AL
devermi01;TSN All-Star;1992;AL
puckeki01;TSN All-Star;1992;AL
mcdowja01;TSN All-Star;1992;AL
frymatr01;TSN All-Star;1992;AL
mcgrifr01;TSN All-Star;1992;NL
sandbry01;TSN All-Star;1992;NL
sheffga01;TSN All-Star;1992;NL
daultda01;TSN All-Star;1992;NL
glavito02;TSN All-Star;1992;NL
bondsba01;TSN All-Star;1992;NL
vanslan01;TSN All-Star;1992;NL
walkela01;TSN All-Star;1992;NL
maddugr01;TSN All-Star;1992;NL
larkiba01;TSN All-Star;1992;NL
eckerde01;TSN Fireman of the Year;1992;AL
jonesdo01;TSN Fireman of the Year;1992;NL
smithle02;TSN Fireman of the Year;1992;NL
sheffga01;TSN Major League Player of the Year;1992;ML
eckerde01;TSN Pitcher of the Year;1992;AL
maddugr01;TSN Pitcher of the Year;1992;NL
bordepa01;World Series MVP;1992;ML
stewada01;ALCS MVP;1993;AL
puckeki01;All-Star Game MVP;1993;ML
molitpa01;Babe Ruth Award;1993;AL
puckeki01;Branch Rickey Award;1993;ML
mcdowja01;Cy Young Award;1993;AL
maddugr01;Cy Young Award;1993;NL
mattido01;Gold Glove;1993;AL
alomaro01;Gold Glove;1993;AL
venturo01;Gold Glove;1993;AL
rodriiv01;Gold Glove;1993;AL
griffke02;Gold Glove;1993;AL
loftoke01;Gold Glove;1993;AL
whitede03;Gold Glove;1993;AL
langsma01;Gold Glove;1993;AL
vizquom01;Gold Glove;1993;AL
gracema01;Gold Glove;1993;NL
thompro01;Gold Glove;1993;NL
willima04;Gold Glove;1993;NL
manwaki01;Gold Glove;1993;NL
bondsba01;Gold Glove;1993;NL
grissma02;Gold Glove;1993;NL
walkela01;Gold Glove;1993;NL
maddugr01;Gold Glove;1993;NL
bellja01;Gold Glove;1993;NL
olerujo01;Hutch Award;1993;ML
mattido01;Lou Gehrig Memorial Award;1993;ML
thomafr04;Most Valuable Player;1993;AL
bondsba01;Most Valuable Player;1993;NL
schilcu01;NLCS MVP;1993;NL
larkiba01;Roberto Clemente Award;1993;ML
montgje01;Rolaids Relief Man Award;1993;AL
myersra01;Rolaids Relief Man Award;1993;NL
salmoti01;Rookie of the Year;1993;AL
piazzmi01;Rookie of the Year;1993;NL
thomafr04;Silver Slugger;1993;AL
baergca01;Silver Slugger;1993;AL
boggswa01;Silver Slugger;1993;AL
stanlmi02;Silver Slugger;1993;AL
molitpa01;Silver Slugger;1993;AL
belleal01;Silver Slugger;1993;AL
gonzaju03;Silver Slugger;1993;AL
griffke02;Silver Slugger;1993;AL
ripkeca01;Silver Slugger;1993;AL
mcgrifr01;Silver Slugger;1993;NL
thompro01;Silver Slugger;1993;NL
willima04;Silver Slugger;1993;NL
piazzmi01;Silver Slugger;1993;NL
bondsba01;Silver Slugger;1993;NL
dykstle01;Silver Slugger;1993;NL
justida01;Silver Slugger;1993;NL
hershor01;Silver Slugger;1993;NL
bellja01;Silver Slugger;1993;NL
thomafr04;TSN All-Star;1993;AL
baergca01;TSN All-Star;1993;AL
frymatr01;TSN All-Star;1993;AL
stanlmi02;TSN All-Star;1993;AL
molitpa01;TSN All-Star;1993;AL
keyji01;TSN All-Star;1993;AL
belleal01;TSN All-Star;1993;AL
gonzaju03;TSN All-Star;1993;AL
griffke02;TSN All-Star;1993;AL
mcdowja01;TSN All-Star;1993;AL
ripkeca01;TSN All-Star;1993;AL
mcgrifr01;TSN All-Star;1993;NL
thompro01;TSN All-Star;1993;NL
willima04;TSN All-Star;1993;NL
piazzmi01;TSN All-Star;1993;NL
averyst01;TSN All-Star;1993;NL
bondsba01;TSN All-Star;1993;NL
dykstle01;TSN All-Star;1993;NL
justida01;TSN All-Star;1993;NL
maddugr01;TSN All-Star;1993;NL
bellja01;TSN All-Star;1993;NL
montgje01;TSN Fireman of the Year;1993;AL
myersra01;TSN Fireman of the Year;1993;NL
thomafr04;TSN Major League Player of the Year;1993;ML
mcdowja01;TSN Pitcher of the Year;1993;AL
maddugr01;TSN Pitcher of the Year;1993;NL
molitpa01;World Series MVP;1993;ML
mcgrifr01;All-Star Game MVP;1994;ML
smithoz01;Branch Rickey Award;1994;ML
coneda01;Cy Young Award;1994;AL
maddugr01;Cy Young Award;1994;NL
mattido01;Gold Glove;1994;AL
alomaro01;Gold Glove;1994;AL
boggswa01;Gold Glove;1994;AL
rodriiv01;Gold Glove;1994;AL
griffke02;Gold Glove;1994;AL
loftoke01;Gold Glove;1994;AL
whitede03;Gold Glove;1994;AL
langsma01;Gold Glove;1994;AL
vizquom01;Gold Glove;1994;AL
bagweje01;Gold Glove;1994;NL
biggicr01;Gold Glove;1994;NL
willima04;Gold Glove;1994;NL
